9595250,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9595375,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9595458,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9595593,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9595718,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9595801,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9595931,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596053,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596136,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596258,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596377,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596460,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596586,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596708,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596791,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9596917,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597039,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597123,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597249,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597374,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597458,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597584,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597707,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597789,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9597917,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598035,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598117,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598244,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598363,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598446,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598573,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598703,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598785,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9598913,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599020,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599120,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599248,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599351,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599449,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599577,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599679,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599761,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599861,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9599960,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9600061,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
9600179,0.577095,0.444359,-101,-64,0,0,0.701966,0.447522,0,0,-5.26902,-0.219711,-1.18125,-6.15137,52,-69,154,302,-340,-226,-331,-234,118,-397,-3.06032
