77191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92139,0.544168,0.441272,-431,-576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95508,0.544168,0.441272,-431,-576,0.06,0.06,0.683266,0.464488,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97920,0.544168,0.441272,-431,-576,0.06,0.06,0.683866,0.465088,0,0.06,-5.57352,-0.428178,-0.683736,-5.96873,-22,-106,251,348,-352,-210,-381,-223,121,-368,-0.0847444
99491,0.544168,0.441272,-544,-603,0.06,0.06,0.685066,0.466288,0,0.06,-5.57352,-0.428178,-0.683736,-5.96873,-22,-106,251,348,-352,-210,-381,-223,121,-368,-0.0847444
101233,0.544168,0.441272,-544,-603,0.06,0.06,0.685666,0.466888,0,0.06,0.673389,5.81024,5.56873,0.242621,-22,-105,251,348,-353,-210,-380,-223,121,-368,6.15476
102785,0.544168,0.441272,-544,-603,0.06,0.06,0.686266,0.467488,0,0.06,0.673389,5.81024,5.56873,0.242621,-22,-105,251,348,-353,-210,-380,-223,121,-368,6.15476
104195,0.546226,0.445388,-544,-559,0.06,0.06,0.686866,0.468088,0,0.06,-5.56946,-0.399013,-0.652653,-5.9588,-23,-106,250,347,-351,-209,-379,-221,120,-366,-0.0544915
105679,0.546226,0.445388,-544,-559,0.06,0.06,0.688066,0.469288,0,0.06,-5.56946,-0.399013,-0.652653,-5.9588,-23,-106,250,347,-351,-209,-379,-221,120,-366,-0.0544915
107197,0.546226,0.445388,-544,-559,0.06,0.06,0.688666,0.469888,0,0.06,-5.58364,-0.428178,-0.679814,-5.96453,-20,-105,253,349,-351,-210,-380,-222,124,-367,-0.0727624
108741,0.551371,0.445388,-522,-559,0.06,0.06,0.689266,0.470488,0,0.06,-5.58364,-0.428178,-0.679814,-5.96453,-20,-105,253,349,-351,-210,-380,-222,124,-367,-0.0727624
110318,0.551371,0.445388,-522,-559,0.06,0.06,0.689866,0.471088,0,0.06,0.649952,5.81781,5.55776,0.274937,-22,-106,251,350,-350,-209,-376,-221,121,-364,6.17052
112002,0.551371,0.445388,-522,-559,0.06,0.06,0.690466,0.471688,0,0.06,0.649952,5.81781,5.55776,0.274937,-22,-106,251,350,-350,-209,-376,-221,121,-364,6.17052
113693,0.551371,0.445388,-490,-672,0.06,0.06,0.691665,0.472888,0,0.06,-5.5417,-0.405479,-0.662162,-5.91669,-22,-106,251,351,-350,-209,-375,-220,121,-362,-0.0439097
115334,0.551371,0.445388,-490,-672,0.06,0.06,0.692265,0.473488,0,0.06,-5.5417,-0.405479,-0.662162,-5.91669,-22,-106,251,351,-350,-209,-375,-220,121,-362,-0.0439097
117033,0.551371,0.445388,-490,-672,0.06,0.06,0.692865,0.474088,0,0.06,-5.5733,-0.435075,-0.691758,-5.97795,-22,-106,252,351,-350,-210,-375,-221,121,-363,-0.0616215
118752,0.554458,0.45259,-501,-574,0.06,0.06,0.693465,0.474688,0,0.06,-5.5733,-0.435075,-0.691758,-5.97795,-22,-106,252,351,-350,-210,-375,-221,121,-363,-0.0616215
120558,0.554458,0.45259,-501,-574,0.06,0.06,0.694665,0.475888,0,0.06,-5.59113,-0.428178,-0.781709,-5.96976,-20,-106,253,353,-349,-209,-374,-219,123,-362,-0.0626972
122231,0.554458,0.45259,-501,-574,0.06,0.06,0.695265,0.476488,0,0.06,-5.59113,-0.428178,-0.781709,-5.96976,-20,-106,253,353,-349,-209,-374,-219,123,-362,-0.0626972
123932,0.554458,0.45259,-608,-635,0.06,0.06,0.695865,0.477088,0,0.06,0.683509,5.81781,5.51633,0.288584,-19,-106,255,354,-348,-210,-374,-220,125,-360,6.19041
125649,0.554458,0.45259,-608,-635,0.06,0.06,0.697065,0.478288,0,0.06,0.683509,5.81781,5.51633,0.288584,-19,-106,255,354,-348,-210,-374,-220,125,-360,6.19041
127433,0.554458,0.45259,-608,-635,0.06,0.06,0.697665,0.478888,0,0.06,0.700215,5.80979,5.45626,0.263941,-19,-107,255,355,-348,-209,-373,-220,125,-359,6.16324
129148,0.555487,0.453619,-608,-635,0.06,0.06,0.698265,0.479488,0,0.06,0.700215,5.80979,5.45626,0.263941,-19,-107,255,355,-348,-209,-373,-220,125,-359,6.16324
130825,0.555487,0.453619,-608,-635,0.06,0.06,0.698865,0.480088,0,0.06,0.676614,5.80267,5.47873,0.313675,-19,-106,255,355,-347,-210,-373,-219,125,-359,6.16615
132525,0.555487,0.453619,-608,-635,0.06,0.06,0.699465,0.480688,0,0.06,0.676614,5.80267,5.47873,0.313675,-19,-106,255,355,-347,-210,-373,-219,125,-359,6.16615
134263,0.559603,0.457735,-629,-586,0.06,0.06,0.700665,0.481888,0,0.06,-5.54799,-0.428178,-0.792692,-5.95099,-18,-106,255,356,-346,-208,-371,-218,126,-357,-0.0727624
135905,0.559603,0.457735,-629,-586,0.06,0.06,0.701265,0.482488,0,0.06,-5.54799,-0.428178,-0.792692,-5.95099,-18,-106,255,356,-346,-208,-371,-218,126,-357,-0.0727624
137577,0.559603,0.457735,-629,-586,0.06,0.06,0.701865,0.483088,0,0.06,0.705123,5.80439,5.48264,0.292902,-18,-107,256,357,-345,-209,-371,-219,126,-356,6.18035
139277,0.559603,0.457735,-623,-667,0.06,0.06,0.702465,0.483688,0,0.06,0.705123,5.80439,5.48264,0.292902,-18,-107,256,357,-345,-209,-371,-219,126,-356,6.18035
140942,0.559603,0.457735,-623,-667,0.06,0.06,0.703665,0.484888,0,0.06,-5.55963,-0.448723,-0.803429,-5.93758,-18,-107,256,357,-344,-208,-369,-218,126,-354,-0.0737316
142657,0.559603,0.457735,-623,-667,0.06,0.06,0.704265,0.485488,0,0.06,-5.55963,-0.448723,-0.803429,-5.93758,-18,-107,256,357,-344,-208,-369,-218,126,-354,-0.0737316
144452,0.559603,0.458764,-704,-699,0.06,0.06,0.704865,0.486088,0,0.06,0.737293,5.80439,5.46042,0.315529,-18,-107,256,357,-344,-209,-370,-219,126,-355,6.19041
146081,0.559603,0.458764,-704,-699,0.06,0.06,0.705465,0.486688,0,0.06,0.737293,5.80439,5.46042,0.315529,-18,-107,256,357,-344,-209,-370,-219,126,-355,6.19041
147770,0.559603,0.458764,-704,-699,0.06,0.06,0.706665,0.487888,0,0.06,0.725833,5.79763,5.47165,0.311208,-18,-108,256,357,-345,-209,-370,-218,126,-355,6.18035
149419,0.56269,0.463909,-704,-699,0.06,0.06,0.707265,0.488488,0,0.06,0.725833,5.79763,5.47165,0.311208,-18,-108,256,357,-345,-209,-370,-218,126,-355,6.18035
151173,0.56269,0.463909,-704,-699,0.06,0.06,0.707865,0.489088,0,0.06,-5.51582,-0.434835,-0.79221,-5.9419,-18,-108,256,357,-343,-208,-369,-217,126,-354,-0.0718141
152893,0.56269,0.463909,-704,-699,0.06,0.06,0.708465,0.489688,0,0.06,-5.51582,-0.434835,-0.79221,-5.9419,-18,-108,256,357,-343,-208,-369,-217,126,-354,-0.0718141
154708,0.565777,0.464938,-650,-618,0.06,0.06,0.709665,0.490888,0,0.06,-5.49075,-0.433354,-0.766093,-5.90412,-17,-108,257,358,-342,-208,-368,-217,127,-353,-0.0803635
156409,0.565777,0.464938,-650,-618,0.06,0.06,0.710265,0.491488,0,0.06,-5.49075,-0.433354,-0.766093,-5.90412,-17,-108,257,358,-342,-208,-368,-217,127,-353,-0.0803635
158142,0.565777,0.464938,-650,-618,0.06,0.06,0.710865,0.492088,0,0.06,-5.52631,-0.434835,-0.79221,-5.94651,-18,-109,256,359,-341,-207,-367,-217,126,-351,-0.0727624
159772,0.565777,0.464938,-655,-699,0.06,0.06,0.711465,0.492688,0,0.06,-5.52631,-0.434835,-0.79221,-5.94651,-18,-109,256,359,-341,-207,-367,-217,126,-351,-0.0727624
161499,0.565777,0.464938,-655,-699,0.06,0.06,0.712665,0.493888,0,0.06,-5.50045,-0.412809,-0.79952,-5.90412,-18,-109,256,359,-340,-207,-366,-217,126,-350,-0.0693749
163218,0.565777,0.464938,-655,-699,0.06,0.06,0.713265,0.494488,0,0.06,-5.50045,-0.412809,-0.79952,-5.90412,-18,-109,256,359,-340,-207,-366,-217,126,-350,-0.0693749
164956,0.565777,0.464938,-768,-800,0.06,0.06,0.713865,0.495088,0,0.06,-5.51582,-0.435301,-0.792692,-5.93294,-18,-109,256,359,-340,-207,-366,-217,126,-350,-0.0727624
166567,0.565777,0.464938,-768,-800,0.06,0.06,0.714465,0.495688,0,0.06,-5.51582,-0.435301,-0.792692,-5.93294,-18,-109,256,359,-340,-207,-366,-217,126,-350,-0.0727624
168400,0.565777,0.464938,-768,-800,0.06,0.06,0.715065,0.496289,0,0.06,-5.52728,-0.45548,-0.792692,-5.93294,-19,-110,256,359,-340,-207,-366,-217,126,-350,-0.0727624
170039,0.569892,0.470083,-768,-800,0.06,0.06,0.716265,0.497489,0,0.06,-5.52728,-0.45548,-0.792692,-5.93294,-19,-110,256,359,-340,-207,-366,-217,126,-350,-0.0727624
171720,0.569892,0.470083,-768,-800,0.06,0.06,0.716865,0.498089,0,0.06,-5.48923,-0.433354,-0.79952,-5.91279,-18,-110,256,359,-340,-207,-366,-217,127,-349,-0.0854655
173474,0.569892,0.470083,-768,-800,0.06,0.06,0.717465,0.498689,0,0.06,-5.48923,-0.433354,-0.79952,-5.91279,-18,-110,256,359,-340,-207,-366,-217,127,-349,-0.0854655
175247,0.568864,0.472141,-650,-746,0.06,0.06,0.718665,0.499889,0,0.06,-5.42404,-0.426551,-0.809994,-5.90412,-18,-111,256,360,-337,-206,-365,-216,127,-347,-0.0854655
176920,0.568864,0.472141,-650,-746,0.06,0.06,0.719265,0.500489,0,0.06,-5.42404,-0.426551,-0.809994,-5.90412,-18,-111,256,360,-337,-206,-365,-216,127,-347,-0.0854655
178675,0.568864,0.472141,-650,-746,0.06,0.06,0.719865,0.501089,0,0.06,-5.42404,-0.433354,-0.7888,-5.90412,-17,-111,257,360,-336,-206,-365,-216,128,-346,-0.0791572
180423,0.570921,0.474199,-731,-719,0.06,0.06,0.720465,0.501689,0,0.06,-5.42404,-0.433354,-0.7888,-5.90412,-17,-111,257,360,-336,-206,-365,-216,128,-346,-0.0791572
182099,0.570921,0.474199,-731,-719,0.06,0.06,0.721664,0.502889,0,0.06,-5.42797,-0.448723,-0.792692,-5.91949,-18,-112,257,360,-334,-206,-365,-216,128,-345,-0.106695
183737,0.570921,0.474199,-731,-719,0.06,0.06,0.722264,0.503488,0,0.06,-5.42797,-0.448723,-0.792692,-5.91949,-18,-112,257,360,-334,-206,-365,-216,128,-345,-0.106695
185355,0.570921,0.47317,-832,-795,0.06,0.06,0.722864,0.504088,0,0.06,-5.40237,-0.433354,-0.7888,-5.90412,-18,-113,256,360,-333,-205,-364,-216,127,-344,-0.109956
187050,0.570921,0.47317,-832,-795,0.06,0.06,0.724064,0.505288,0,0.06,-5.40237,-0.433354,-0.7888,-5.90412,-18,-113,256,360,-333,-205,-364,-216,127,-344,-0.109956
188753,0.570921,0.47317,-832,-795,0.06,0.06,0.724064,0.505288,0,0.06,-5.39612,-0.462421,-0.837042,-5.91949,-19,-114,256,359,-332,-204,-364,-217,127,-344,-0.126973
190452,0.578124,0.475228,-832,-795,0.06,0.06,0.725264,0.506488,0,0.06,-5.39612,-0.462421,-0.837042,-5.91949,-19,-114,256,359,-332,-204,-364,-217,127,-344,-0.126973
192151,0.578124,0.475228,-832,-795,0.06,0.06,0.725864,0.507088,0,0.06,-5.41137,-0.473872,-0.853685,-5.91279,-23,-117,251,359,-331,-202,-361,-217,122,-340,-0.0693749
193853,0.578124,0.475228,-832,-795,0.06,0.06,0.726464,0.507688,0,0.06,-5.41137,-0.473872,-0.853685,-5.91279,-23,-117,251,359,-331,-202,-361,-217,122,-340,-0.0693749
195362,0.578124,0.480372,-664,-708,0.06,0.06,0.727664,0.508888,0,0.06,-5.37884,-0.481262,-0.831876,-5.92653,-22,-119,252,359,-327,-202,-360,-216,123,-337,-0.131081
196836,0.578124,0.480372,-664,-708,0.06,0.06,0.728264,0.509488,0,0.06,-5.37884,-0.481262,-0.831876,-5.92653,-22,-119,252,359,-327,-202,-360,-216,123,-337,-0.131081
198395,0.578124,0.480372,-664,-708,0.06,0.06,0.728864,0.510088,0,0.06,-5.36891,-0.481262,-0.831876,-5.91757,-24,-121,251,359,-321,-200,-360,-217,123,-334,-0.158444
200105,0.578124,0.480372,-768,-682,0.06,0.06,0.729464,0.510688,0,0.06,-5.36891,-0.481262,-0.831876,-5.91757,-24,-121,251,359,-321,-200,-360,-217,123,-334,-0.158444
201802,0.578124,0.480372,-768,-682,0.06,0.06,0.730664,0.511888,0,0.06,-5.36257,-0.509872,-0.850761,-5.91949,-24,-123,250,359,-320,-200,-360,-217,123,-332,-0.173814
203520,0.578124,0.480372,-768,-682,0.06,0.06,0.731264,0.512488,0,0.06,-5.36257,-0.509872,-0.850761,-5.91949,-24,-123,250,359,-320,-200,-360,-217,123,-332,-0.173814
205251,0.578124,0.487575,-864,-725,0.06,0.06,0.731864,0.513088,0,0.06,-5.35948,-0.50221,-0.853685,-5.89919,-25,-122,249,358,-317,-199,-359,-217,122,-331,-0.180032
206879,0.578124,0.487575,-864,-725,0.06,0.06,0.732464,0.513688,0,0.06,-5.35948,-0.50221,-0.853685,-5.89919,-25,-122,249,358,-317,-199,-359,-217,122,-331,-0.180032
208606,0.578124,0.487575,-864,-725,0.06,0.06,0.733064,0.514288,0,0.06,-5.32245,-0.507542,-0.853685,-5.91757,-23,-124,250,359,-315,-199,-359,-217,125,-329,-0.198938
210348,0.584298,0.486546,-864,-763,0.06,0.06,0.734264,0.515488,0,0.06,-5.32245,-0.507542,-0.853685,-5.91757,-23,-124,250,359,-315,-199,-359,-217,125,-329,-0.198938
212004,0.584298,0.486546,-864,-763,0.06,0.06,0.734864,0.516088,0,0.06,-5.33185,-0.51758,-0.847246,-5.94651,-26,-126,248,358,-313,-197,-359,-217,122,-327,-0.216793
213636,0.584298,0.486546,-864,-763,0.06,0.06,0.735464,0.516688,0,0.06,-5.33185,-0.51758,-0.847246,-5.94651,-26,-126,248,358,-313,-197,-359,-217,122,-327,-0.216793
215320,0.583269,0.491691,-740,-763,0.06,0.06,0.736064,0.517288,0,0.06,-5.32854,-0.530731,-0.890769,-5.93294,-27,-127,247,357,-311,-196,-358,-218,121,-325,-0.230054
216969,0.583269,0.491691,-740,-763,0.06,0.06,0.737264,0.518488,0,0.06,-5.32854,-0.530731,-0.890769,-5.93294,-27,-127,247,357,-311,-196,-358,-218,121,-325,-0.230054
218660,0.583269,0.491691,-740,-763,0.06,0.06,0.737864,0.519088,0,0.06,-5.28281,-0.528306,-0.84376,-5.89412,-26,-127,248,359,-308,-196,-358,-217,123,-324,-0.225351
220350,0.584298,0.493749,-869,-612,0.06,0.06,0.738464,0.519688,0,0.06,-5.28281,-0.528306,-0.84376,-5.89412,-26,-127,248,359,-308,-196,-358,-217,123,-324,-0.225351
222048,0.584298,0.493749,-869,-612,0.06,0.06,0.739664,0.520888,0,0.06,-5.30692,-0.530731,-0.847246,-5.91456,-25,-127,249,359,-308,-196,-358,-217,124,-324,-0.240721
223762,0.584298,0.493749,-869,-612,0.06,0.06,0.740264,0.521488,0,0.06,-5.30692,-0.530731,-0.847246,-5.91456,-25,-127,249,359,-308,-196,-358,-217,124,-324,-0.240721
225473,0.584298,0.49272,-955,-768,0.06,0.06,0.740864,0.522088,0,0.06,-5.2701,-0.541044,-0.84376,-5.88572,-25,-127,249,359,-308,-196,-358,-217,124,-324,-0.225351
226981,0.584298,0.49272,-955,-768,0.06,0.06,0.741464,0.522688,0,0.06,-5.2701,-0.541044,-0.84376,-5.88572,-25,-127,249,359,-308,-196,-358,-217,124,-324,-0.225351
228391,0.584298,0.49272,-955,-768,0.06,0.06,0.742064,0.523288,0,0.06,-5.28547,-0.556413,-0.85913,-5.93294,-25,-127,249,359,-308,-196,-358,-217,124,-324,-0.240721
229986,0.59253,0.49272,-723,-827,0.06,0.06,0.743264,0.524488,0,0.06,-5.28547,-0.556413,-0.85913,-5.93294,-25,-127,249,359,-308,-196,-358,-217,124,-324,-0.240721
231589,0.59253,0.49272,-723,-827,0.06,0.06,0.743864,0.525088,0,0.06,-5.27876,-0.515361,-0.872837,-5.91757,-26,-128,248,358,-308,-195,-357,-217,123,-323,-0.225351
233291,0.59253,0.49272,-723,-827,0.06,0.06,0.744464,0.525688,0,0.06,-5.27876,-0.515361,-0.872837,-5.91757,-26,-128,248,358,-308,-195,-357,-217,123,-323,-0.225351
234955,0.591501,0.49272,-723,-827,0.06,0.06,0.745064,0.526288,0,0.06,-5.27876,-0.515361,-0.865762,-5.92653,-27,-128,247,359,-308,-195,-355,-216,121,-321,-0.190753
236549,0.591501,0.49272,-723,-827,0.06,0.06,0.746264,0.527488,0,0.06,-5.27876,-0.515361,-0.865762,-5.92653,-27,-128,247,359,-308,-195,-355,-216,121,-321,-0.190753
238266,0.591501,0.49272,-723,-827,0.06,0.06,0.746864,0.528088,0,0.06,-5.27876,-0.515873,-0.897001,-5.90412,-27,-128,248,360,-308,-195,-354,-216,121,-320,-0.193183
